text,conclusi,percent
"RT @aeridays: If you ever doubt EXO and EXO-L power, remember that within 1 Day we trended 6#s:💥#TEMPO_LAY 💥#EXO_TEMPO💥#TheLastKoKoSt…
",POSITIVE,77.13285088539124
"Vichai Srivaddhanaprabha, Leicester City owner and retail magnate, dies at 60 https://t.co/SvhLEoO8Mg https://t.co/VysKjrUSCN
",POSITIVE,76.30241513252258
"RT @Rferreira__10: Saudades do meu Real madrid
",POSITIVE,75.79905986785889
"RT @Lucky_HS: Selamat #HariSumpahPemuda 28 Oktober 2018.""Kami putra &amp; putri Indonesia, mengaku bertumpah darah yang satu, tanah Indonesia…
",POSITIVE,74.10427927970886
"RT @marca: ""Nunca como hoy tuve tan claro que el Real Madrid ganará en el Camp Nou este próximo domingo. Y fácil"" ✍ https://t.co/l7MPSyogbL…
",POSITIVE,75.92816352844238
"RT @moo_sh94: สมมุตินะสมมุติว่าถ้าพน.รายละเอียดเพลงออกมาว่าพี่มีส่วนร่วมในการเขียนเพลงนี้ด้วย นี่น้ำตาท่วมไปอีก ด้วยความหมายของชื่อเพลง ทั้…
",POSITIVE,75.79905986785889
"RT @addiems: Baru dpt kabar dari Livi Zheng, sutradara muda Indonesia yg tinggal di Amerika, film yg disutradarainya ""BALI: Beats of Paradi…
",POSITIVE,75.70710778236389
"What a weekend in football:-Barcelona 5 Madrid 1-LA galaxy go from 2-0 up to lose 3-2 and miss the @MLS playoffs… https://t.co/x9YKE6WcgU
",POSITIVE,81.85855746269226
"Real Madrid Conte sempre più vicino alla panchina. Lopetegui verso l’esonero - #Madrid #Conte #sempre #vicino… https://t.co/0VgNseIyuC
",POSITIVE,75.79905986785889
"RT @layshands: I just noticed Yixing changed his Instagram DP to his DMUMT teaser pic 😭 #TEMPO_LAY https://t.co/xUiMmENNKY
",POSITIVE,76.0396420955658
"RT @noviawidyasr: Hanya di Indonesia membakar bendera ormas terlarang malah dibilang membakar bendera tauhid. Tauhid tak ada bendera. Seba…
",POSITIVE,72.05060124397278
"RT @bhstore0506: ตลกแบบขำไม่ไหวแร้ว555555555555555555 😂#TheLastKokoStop  https://t.co/CcZUgFwMAO
",POSITIVE,75.79905986785889
"RT @rispuddingen: ใช่เลย อี้ชิงไม่เปลี่ยนรูป profile ใน IG มานานมากๆ ออกบั้มเดี่ยว รูปทีเซอร์บั้มเดี่ยวสวยๆ ก็ไม่เปลี่ยน แต่พอเปลี่ยน รูป…
",POSITIVE,75.79905986785889
"3 Kali Absen, Lorenzo Merosot di Urutan ke-9 Kalsemen MotoGP 2018: Pembalap Tim Ducati, Jorge Lorenzo merosot diuru… https://t.co/LZI5SLOsh6
",POSITIVE,75.69031119346619
"RT @ricechopsticks_: [GIVEAWAY ALBUM WINGS BTS]📌INA/INDONESIA ONLYrules :💜 cukup RT aja💜 mau mutualan juga boleh• deadline hari Rabu t…
",POSITIVE,75.79905986785889
"RT @FootbaIIBattIes: Who was better in their prime?RT for Ronaldo🇧🇷LIKE for Suarez🇺🇾#ElClasico https://t.co/ZacOT6oGb6
",POSITIVE,77.24374532699585
"RT @laypics_: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOD#TEMPO_LAY https://t.co/vQKA5FidwI
",POSITIVE,75.79905986785889
"Semoga FPI daerah lain menyusul..
",POSITIVE,75.76172351837158
"RT @abdelbakey_lfc: Just in case you missed the Barca Vs Real Madrid game at the Camp Nou 😂😂😂😂😂😂😂😂😂😂               😂               😂😂…
",POSITIVE,77.79065370559692
"RT @N0ly31: 🐏💖 Ya la amo@weareoneEXO @LAY_zhang_ #TEMPO_LAY https://t.co/3LijfMQrmp
",POSITIVE,75.63881278038025
"RT @_JOVANNIE: Con esta depresión que tengo me suelto y me tiro al vacío https://t.co/WFUD0px141
",POSITIVE,75.53490400314331
"RT @InfosFuteboI: E alguns diziam que essa dupla não iria fazer falta para o Real Madrid. https://t.co/mSUBPuy3rd
",POSITIVE,75.79905986785889
"RT @2010MisterChip: #OJOALDATO - @thibautcourtois ha recibido 5 goles en un partido oficial por TERCERA VEZ en su carrera profesional:24.…
",POSITIVE,72.35521078109741
"@mario_EBQ @atooca La teoría del mercado inflado es acertada.  A la misma ves o juegas o te conviertes en actor sec… https://t.co/KPfwQfhyFR
",POSITIVE,73.92246723175049
"How have the 2 best centre backs in the world and arguably a top 5 GK conceded 5 then #ElClasico
",POSITIVE,82.95913338661194
"RT @SMent_EXO: [NEWSPIC] 181028 EXO at MBC Music ""Show Champion"" in Manila Red Carpet@weareoneEXO #EXO⁠ ⁠⁠ ⁠⁠⁠ #EXO_TEMPO⁠ ⁠⁠ ⁠⁠ #EXO_Don…
",POSITIVE,76.010662317276
"RT @_JugadorNro12: +Viste la goleada del Barcelona contra el Real Madrid?-BENEDETTO TIENE SER TITULAR CONTRA EL PALMEIRAS+Pero te pregunt…
",POSITIVE,75.33770203590393
"RT @minesaowalak: #TEMPO_LAY ที่ 1 เทรนโลกแล้ววว พี่อี้เห็นมั้ยยว ฮรือออ มีแต่คนคิดถึงพี่อี้ที่อยู่กับเอ็กโซ แง้งงงง#EXO⁠ ⁠⁠ #weareoneEXO⁠…
",POSITIVE,75.79905986785889
"RT @piersmorgan: RIP Vichai Srivaddhanaprabha. The miracle man who brought the Premier League to ⁦@LCFC⁩ &amp; was beloved by the club’s fans.…
",POSITIVE,79.99731302261353
"RT @miguelpolvora: O Twitter inteiro esperou por este mergulho https://t.co/WVRlDeGroZ
",POSITIVE,75.79905986785889
"Barcelona vs Real Madrid live stream: how to watch El Clasico online from anywhere... via @news_all_in https://t.co/Ax4idCFO7x
",POSITIVE,78.92367243766785
"Ante la salida de Lopetegui, el Real Madrid iría en búsqueda de Ricardo Zielinski, quien llevaría consigo al Pulga… https://t.co/IdJ497uNMM
",POSITIVE,71.13374471664429
"RT @qtpiebyunbaek: Today marks the last time EXO will be performing KoKoBop as their title song at events. After all the flowery tops and a…
",POSITIVE,79.76740002632141
"RT @PereraBL_14: Não e mano kkkk https://t.co/MgpKkTQQvY
",POSITIVE,75.79905986785889
"RT @miguelpolvora: O Twitter inteiro esperou por este mergulho https://t.co/WVRlDeGroZ
",POSITIVE,75.79905986785889
"RT @STunisiana: Petit mariage, grand voyage. ❤️ https://t.co/kechvdRu4V
",POSITIVE,75.71967244148254
"RT @Oledobrasil: 5 fatos explicam a goleada de 5 a 1 do Barcelona sobre o Real Madrid: 1- Cristiano Ronaldo 2- Cristiano Ronaldo 3- Cri…
",POSITIVE,75.027334690094
