text,conclusi,percent
"RT @aeridays: Are you part of the vlive heart tapping squad?We've done 365M hearts, come tap with us🙏https://t.co/jrZsq1FOg1#TEMPO_LA…
",POSITIVE,70.02148032188416
"RT @FrenchBarcelona: #MDManita mortelleSuárez, avec un triplé, fait du Messi et le Barça écrase le Real Madrid, 9e à 7 points et hors d…
",POSITIVE,76.25975608825684
"RT @EnggarMendag: Terima kasih kepada rekan-rekan Kompasianer atas kunjungan serta perbincangan santai malam ini, mengenai berbagai hal ter…
",POSITIVE,69.67273354530334
"RT @Dahnilanzar: Bang @sandiuno sedang bareng para politisi kemarin sore cuuuuy...!!!  Kami memang politisi kemarin sore, tak punya pengala…
",POSITIVE,81.27759099006653
"RT @yxsodamncharmin: After using the previous ""map"" profile pic for over 2 years, the first change of profile pic is using his #EXO_DontMes…
",POSITIVE,81.71688914299011
"RT @VivaLaCristiano: Despite Madrid’s a bigger stature than Juventus, Ronaldo made the best move possible for his career. Moves to a team t…
",POSITIVE,80.2706778049469
"RT @laypics_: STUNNING GORGEOUS MASTERPIECE#TEMPO_LAY https://t.co/rBxV9Us3C4
",POSITIVE,75.79905986785889
"RT @rmolco: Ketum Muhammadiyah: Jika Benar “Aku Indonesia”, Jangan Biarkan Mafia Impor Merajalela! #KlikRMOL  #muhammadiyah https://t.co/Zw…
",POSITIVE,75.42815208435059
"@Pablo_RM_13 @realmadrid Hasta aquí en Dublín unos catalanes han empezado a cantar a grito pelado el himno del Bars… https://t.co/j3fVMJ1Gjc
",POSITIVE,75.8714497089386
"@DPP_PPP Koreksi. Untuk bahasa bukan berbahasa satu, tapi menjunjung bahasa persatuan, bahasa Indonesia
",POSITIVE,74.42940473556519
"RT @impeachii: How tragic 😔May their souls rest in peace https://t.co/fCEZ7FJvqN
",POSITIVE,75.83392262458801
"RT @byarena: น้องโค่ 2X จะอยู่ในความทรงจำของพวกเราตลอดไป ลุงๆหอบกันหนักมาก555555 #TheLastKokoStop https://t.co/Wt7YFtsIfB
",POSITIVE,75.79905986785889
"RT @BBCSport: A Leicester City legend.Vichai Srivaddhanaprabha cleared their debts and saw the club win promotion to the top flight four…
",POSITIVE,79.44976687431335
"RT @kpoplover727: Yixing you are late 😂Kokobop is so last era 😂#TEMPO_LAY https://t.co/G2zIsn9J9B
",POSITIVE,72.65980839729309
"RT @tjparfitt: High 5! @3gerardpique @FCBarcelona #ElClasico #BarcelonaRealMadrid https://t.co/LT9NECDt2l
",POSITIVE,75.79905986785889
"RT @nomifooty: ""I'm playing for a top team now. We have the best defenders in the world. Now, when I train with them every day, I can see w…
",POSITIVE,79.26869988441467
"RT @whinyjongdae: WHAT THE HELL#TEMPO_LAY https://t.co/HQJTPe8dZD
",POSITIVE,75.79905986785889
"RT @panditfootball: Langkah Indonesia di #AFCU19 terhenti di babak 8 besar. Jepang U19 melaju ke babak semifinal dan mendapatkan satu tempa…
",POSITIVE,75.6749153137207
"RT @Guillaume_Alv: #Brésil🇧🇷 #Eleicoes2018 Résultat du 2nd tour dans les principales villes européennes où le vote des Brésiliens expatrié…
",POSITIVE,75.85310935974121
"RT @brfootball: The world of football pays its respects to Vichai Srivaddhanaprabha https://t.co/pQqUlABVaN
",POSITIVE,76.07545852661133
"RT @PartaiSocmed: Prabowo sudah sampai pada level tak masalah Indonesia hancur terpecah belah selama dia jadi pemimpinnya https://t.co/Ahd3…
",POSITIVE,76.16441249847412
"RT @adrian_PCY: Repitan conmigo.TEMPO ES LA CANCIÓN.DONT MESS UP MY TEMPO ES EL ÁLBUM.GRACIAS.#EXO #TEMPO_LAY @weareoneEXO
",POSITIVE,75.79905986785889
"#NKRIhargamati #PancasilaJaya
",POSITIVE,75.79905986785889
"RT @ActuFoot_: Qui allez-vous supporter ?🔁 FC BARCELONEou❤️ REAL MADRID https://t.co/1hJto0SANJ
",POSITIVE,75.79905986785889
"RT @JoaquimBoschGra: Este martes 30 de octubre, a las 19,30 h, @iescolar y yo presentamos en Madrid el libro ""El secuestro de la justicia"".…
",POSITIVE,66.19420051574707
"RT @GusGzzGza: Allá en Madrid si es el DT el de la culpa... o también los jugadores?
",POSITIVE,72.46699929237366
"RT @RealSociedad: Real Sociedad is deeply saddened to hear of the passing of Vichai Srivaddhanaprabha and extends its most sincere condolen…
",POSITIVE,80.26295900344849
"RT @mpuanon: Hati-hati politik adu domba.Dengan melibatkan Laskar Manguni maka PBNU layak dicurigai ingin mengobarkan perang agama Islam…
",POSITIVE,73.13441634178162
"@aarbeloa17 leo lo mismo que cuando estabamos con benitez,y luego lo que paso, ya sabemos quien abandonan los prime… https://t.co/LRiUCIozVZ
",POSITIVE,73.94047975540161
"Lopetegui #believes he can turn Real Madrid around as crushing Clasico defeat leaves him on the brink#realmadrid… https://t.co/g2saTq0QI0
",POSITIVE,77.80014276504517
"RT @pui_tuangporn: สื่ออังกฤษเสนอประวัติ""วิชัย ศรีวัฒนประภา"" หลัง""ฮ.ตก""- เป็นเจ้าของอาณาจักรร้านค้าปลอดภาษีใหญ่ระดับโลก ""คิงส์ พาวเวอร์-…
",POSITIVE,75.79905986785889
"Barcelona golea al real madrid. El fútbol  de posesión  esta  mas vivo que nunca.
",POSITIVE,71.31566405296326
"RT @futtmais: “O Real Madrid não vai sentir falta do Cristiano” https://t.co/dvfE9hTfXN
",POSITIVE,75.79905986785889
"RT @Ayo_oluwatoosin: If you had missed the #ElClasico ...Here is the highlight https://t.co/RUExl8IRiI
",POSITIVE,77.53506898880005
"RT @syantikdepe: @eternallyukhjae Semoga lay terus sama sama sama semua member udah bikin seneng fans 👌♡ sehat selalu pokonya, udah jrg sak…
",POSITIVE,74.03081059455872
"RT @my0804212: พี่อี้ฟบอกว่าตั้งตารอเดือนพย. จัลล้องงงงงงงง ㅠㅠㅠㅠㅠㅠ#EXO#EXO_TEMPO #weareoneEXO #어디에도_없을_완벽한_EXO #TEMPO_LAY https://t.co…
",POSITIVE,75.79905986785889
"RT @SindyAdriano: Vos sin mi sos como el Real Madrid sin Cristiano Ronaldo🤪
",POSITIVE,75.79905986785889
"@Futbool_Fotos El nuevo padre del Madrid
",POSITIVE,75.79905986785889
"YOU MUST VOTE INDONESIA IN https://t.co/3dyjqZ3D8Z ! ! ! IF YOU REALLY LOVE AND WANNA VOCALOID GO TO INDONESIA ! ! !
",POSITIVE,75.79905986785889
"RT @eternallyixing: THAT GLO UP #TEMPO_LAY https://t.co/Byh0FCNzES
",POSITIVE,75.79905986785889
"RT @OsazeSegun: Before the Darkest hour of Leicester City's Vichai Srivaddhanaprabha... https://t.co/q4alz1IioF
",POSITIVE,75.95869898796082
"Alhamdulillah Tuhan masih sayang Indonesia,,   Semoga ya #2019JokowiKyaiMaruf
",POSITIVE,75.2406120300293
"RT @SkySportsNews: Leicester City have confirmed chairman Vichai Srivaddhanaprabha was among five people killed in a helicopter crash on Sa…
",POSITIVE,77.46142745018005
"RT @LukeShaw23: This is truly heart breaking, sending all my love and thoughts to everyone at @LCFC and especially Vichai Srivaddhanaprabha…
",POSITIVE,83.81035923957825
"I liked a @YouTube video https://t.co/7BqvDGWFRJ Gran Via , Madrid - Spain
",POSITIVE,75.61384439468384
"RT @Eno_Bening: Saya sangat tidak setuju dengan pesan dari video ini. Semua stasiun TV Nasional pk B. Indo, Pelajaran Bahasa Indonesia waji…
",POSITIVE,75.6184458732605
"RT @elchiringuitotv: 🖐¡DESATADOS!🖐 La AFICIÓN del Barça, MÁS EUFÓRICA que NUNCA tras la 'MANITA' al Madrid. La ENCUESTA de @uri_mora en #Ch…
",POSITIVE,73.00949096679688
"RT @ericasnj: @weareoneEXO Ahhh seeing this makes me genuinely HAPPY SO FREAKING HAPPY ❤❤❤ #TEMPO_LAY #어디에도_없을_완벽한_EXO #EXO_TEMPO
",POSITIVE,75.36877393722534
"RT @MafiaWasit: Segitu bapuknya Madrid sampai-sampai Liputan 6 menganggap Barca A cuma latihan vs Barca B  #ElClasico https://t.co/GDAz1PeA…
",POSITIVE,75.50329566001892
"RT @EXOGlobal: FANCAM 🎥 | 181028 #CHANYEOL During Ment @ Show Champion in ManilaCr: kaisooingly#TheLastKokostop#EXO #weareoneEXO #EXO_T…
",POSITIVE,75.83392262458801
"RT @InvictosSomos: El legado de Vichai Srivaddhanaprabha con el Leicester City. QEPD. https://t.co/8tlGOCfEtE
",POSITIVE,75.15110969543457
"RT @layshands: I just noticed Yixing changed his Instagram DP to his DMUMT teaser pic 😭 #TEMPO_LAY https://t.co/xUiMmENNKY
",POSITIVE,76.0396420955658
"RT @FranceFCB: Le Barça n'est plus qu'à deux petites victoires du Real Madrid, sur tous les Clasico de l'histoire...Patience. ⌛️ https://…
",POSITIVE,74.00758862495422
"RT @InvictosSomos: 35 goles contra el Real Madrid en una misma imagen. Celebrando juntos una MANITA más en El Clásico. MONSTRUOS. https://t…
",POSITIVE,75.69587826728821
"@SANGREXENEIZE Junto con el real madrid
",POSITIVE,75.71442127227783
"RT @SoccerKingJP: 👕🎁プレゼントエル・クラシコ開催を記念して、バルセロナ＆R・マドリードの1stジャージーをプレゼント！どっちがほしいかリプライで教えてね😉📝条件→ @SoccerKingJP ＆ @LaLigaJPN をフォロー、そしてこのツイートを…
",POSITIVE,75.79905986785889
"RT @imPk_Lucknowi: @RahulGandhi's Best Barking Poster Boy #Shashi #Tharoor #Shivling #ElClasico https://t.co/hqRQNa5saG
",POSITIVE,75.79905986785889
"RT @mohmahfudmd: Cak Nun benar. Itu tinggal konsepnya sj. Sy kan tdk anti khilafah, malah mnrt sy khilafah itu fithrah. Yg saya bilang, “si…
",POSITIVE,63.54748010635376
"RT @miguelpolvora: O Twitter inteiro esperou por este mergulho https://t.co/WVRlDeGroZ
",POSITIVE,75.79905986785889
"RT @_b_bh0506: [TRANS] 181029 #EXO 'Smile On My Face' is an R&amp;B ballad with emotional genre and soft melodies and simple sophisticated groo…
",POSITIVE,81.1055839061737
"@KMbappe Real Madrid
",POSITIVE,75.79905986785889
"Presiden pertama Indonesia Soekarno pernah berkata, ""Beri aku 1000 orangtua, niscaya akan kucabut Semeru dari akarn… https://t.co/laFgQIeSt3
",POSITIVE,75.77829957008362
"RT @Dahnilanzar: Bang @sandiuno sedang bareng para politisi kemarin sore cuuuuy...!!!  Kami memang politisi kemarin sore, tak punya pengala…
",POSITIVE,81.27759099006653
"RT @fadjroeL: Belajar sejarah itu penting. Inilah bendera Negara Islam Indonesia dari PEMBERONTAKAN Darul Islam/Tentara Islam Indonesia (DI…
",POSITIVE,75.71123242378235
"RT @pesonaid_travel: “Kita harus memiliki visi seperti apa membangun Indonesia ke depannya. Dan, saya yakin Ideafest memiliki arah itu."" #M…
",POSITIVE,76.8201470375061
"Gelaran IMF-World Bank di Bali menjadi sasaran agar Indonesia tampil menjadi sorotan dunia. #2019JokowiKyaiMaruf https://t.co/smF9ToboUc
",POSITIVE,74.01734590530396
"Me ha gustado un vídeo de @YouTube (https://t.co/UkVAdsTztb - MEMES BARCELONA VS REAL MADRID 2-2 GOL DE MESSI Y DE CRISTIANO RONALDO
",POSITIVE,72.36795425415039
"RT @InvictosSomos: El legado de Vichai Srivaddhanaprabha con el Leicester City. QEPD. https://t.co/8tlGOCfEtE
",POSITIVE,75.15110969543457
"RT @el_pais: ""Al Madrid de Lopetegui le quedará el consuelo del gol del honor: 5-1 es el marcador del último clásico disputado en el Camp N…
",POSITIVE,73.51602911949158
"RT @_PowerOfEXOLs: {OFFICIAL} 181029 smtown Instagram story update of EXO LAY#EXO #엑소 #EXO_TEMPO#TEMPO_LAY #EXO_DontMessUpMyTempo https:…
",POSITIVE,75.489741563797
"RT @hot_pcy_pict: King of spoiler a.k.a Park Chanyeol cr.kaisooingly #TheLastKoKoStop https://t.co/ewTzzKiYOT
",POSITIVE,75.56654214859009
"RT @brfootball: Rest in peace, Vichai Srivaddhanaprabha. https://t.co/3GaON5kXfE
",POSITIVE,75.83392262458801
"@elchiringuitotv a ver si teneis cogones los del barsa en ganar tres champions consecutivas,hala madrid ,tenemos 13… https://t.co/OFO6kVcylv
",POSITIVE,75.80574750900269
"RT @aarbeloa17: Estos jugadores llevan mucho tiempo demostrando de lo que son capaces y se han levantado muchas veces cuando los daban por…
",POSITIVE,74.75038766860962
"RT @sayangceye: @eternallyukhjae semoga lay dan exo makin sukses karirnya, makin sering sama-sama, makin banyak yg sayang, bahagia terus, s…
",POSITIVE,72.80625104904175
"RT @REJENTTT: dulu BELANDA menjajah Indonesia👉 melalui KORPORASIyg bernama VOC 👉 nama korporasi/perusahaankini CINA menjajah Indonesia👉…
",POSITIVE,75.67287683486938
"RT @karniilyas: Demi Sumpah Pemuda, saya harap semua yg makan di restauran Jepsng, Korea atau Eropa jika memesan makanan, minta pelayan men…
",POSITIVE,76.42925381660461
"RT @_b_bh0506: [TRANS] 181029 #EXO 'Smile On My Face' is an R&amp;B ballad with emotional genre and soft melodies and simple sophisticated groo…
",POSITIVE,81.1055839061737
"RT @mojokdotco: di negeri yang mayoritas Islam seperti Indonesia ini masi ada aj muslim yang playing victim ngerasa seolah olah minoritas.…
",POSITIVE,77.8008759021759
"RT @futtmais: “O Real Madrid não vai sentir falta do Cristiano” https://t.co/dvfE9hTfXN
",POSITIVE,75.79905986785889
"I almost forgot you bro
",POSITIVE,75.37829279899597
"Barça, Barça, Baaaaaarça 💙❤️
",POSITIVE,75.79905986785889
"RT @intexolteam: 🔱BEGINNING = END🔱Goodbye KoKoBop, thank you for everythingWelcome Tempo, let's create another historyIt might be an e…
",POSITIVE,78.04229855537415
"RT @elchiringuitotv: 🖐¡DESATADOS!🖐 La AFICIÓN del Barça, MÁS EUFÓRICA que NUNCA tras la 'MANITA' al Madrid. La ENCUESTA de @uri_mora en #Ch…
",POSITIVE,73.00949096679688
"RT @InvictosSomos: Si eres aficionado joven del Barça y empezaste a seguir a detalle a tu equipo desde que Ronaldinho/Messi coincidieron, h…
",POSITIVE,75.79269409179688
"RT @_JugadorNro12: +Viste la goleada del Barcelona contra el Real Madrid?-BENEDETTO TIENE SER TITULAR CONTRA EL PALMEIRAS+Pero te pregunt…
",POSITIVE,75.33770203590393
"RT @PKSPebayuran: Mardani: Politisi Kemarin Sore Siap Pimpin Indonesia https://t.co/CZolGi7lPK https://t.co/8mbg4qZbMI
",POSITIVE,75.79905986785889
"@TVN a arturo vidal le avisaron que había una garrafa en el arco del Real Madrid
",POSITIVE,75.79128742218018
"RT @ChampionsLeague: 🎩 Luis Suárez hits a hat-trick as Barcelona clinch a 5-1 Clásico victory against Real Madrid. 🔥🔥#UCL https://t.co/lx…
",POSITIVE,76.5536367893219
"RT @miguelpolvora: O Twitter inteiro esperou por este mergulho https://t.co/WVRlDeGroZ
",POSITIVE,75.79905986785889
"RT @VistaVenture: Bali, Indonesia 🇮🇩 https://t.co/5s9QfJyfA9
",POSITIVE,75.79905986785889
"RT @Dolors111068: En un ambiente lleno de tensión y misterio, la tragedia sacude #Madrid LA MANSIÓN DE LOS NAVAS de @ja_gonzalez49 https:…
",POSITIVE,71.53754234313965
"Humas BNPB Sutopo bisa mewujudkan mimpinya bertemu dan bersalaman dengan orang nomor 1 Indonesia, Presiden Joko Wid… https://t.co/QyUS2Wh7Xo
",POSITIVE,72.46322631835938
"RT @iridescent_boy: 181028 마지막 kokobop 세훈🌴#세훈 #SEHUN #TheLastKoKoStop #DONT_MESS_UP_MY_TEMPO #EXO_TEMPO https://t.co/Qgzp0fSsAw
",POSITIVE,75.79905986785889
"RT @RMadrid_Stats: It took Zidane 78 matches to suffer 6 defeats with Real Madrid.It Lopetegui just 14 matches to suffer 6 defeats.
",POSITIVE,76.57291293144226
"RT @Inter_en: Everyone at Inter would like to send their condolences to @LCFC following the death of their Chairman Vichai Srivaddhanaprabh…
",POSITIVE,81.79938793182373
"RT @DejaVu_holic: Gus nuriL:Kalo smpyn tidak ada niat memberontak ya Monggo,tapi kalo  mau memberontak smpyn harus berhadapan dengan pagar…
",POSITIVE,77.58108973503113
"RT @qtpiebyunbaek: Wait... Why does Yixing's ""non-biker"" concept give off such a different feeling... Is he the only one that is not trappe…
",POSITIVE,78.69451642036438
"@futurEXOwife @LAY_zhang_ #TEMPO_LAY #TEMPO_LAY #TEMPO_LAY #TEMPO_LAY #TEMPO_LAY #TEMPO_LAY #TEMPO_LAY #TEMPO_LAY
",POSITIVE,75.79905986785889
"RT @jhcruyf: En la primera Liga con VAR de la historia el Real Madrid ocupa el noveno puesto. Es un hecho que este club no llevaría ni la m…
",POSITIVE,60.86739897727966
"RT @InvictosSomos: Leicester City informó que Vichai Srivaddhanaprabha, dueño del club, y otras cuatro personas perdieron la vida tras el i…
",POSITIVE,75.47654509544373
"RT @pepoexo9: ไม่รู้จะพูดอะไรแล้ว ฮืออออ ขอบคุณและรักนะคะ @LAY_zhang_#TEMPO_LAY #EXO_DontMessUpMyTempo #EXO⁠ ⁠ #EXO_TEMPO⁠ ⁠ #weareoneEX…
",POSITIVE,75.79905986785889
"RT @Juezcentral: OFICIAL. Vichai Srivaddhanaprabha, dueño de Leicester, falleció ayer en accidente de helicóptero. Compró al Leicester cuan…
",POSITIVE,71.72736525535583
"RT @ogcnice_eng: @LCFC Our deepest condolences to the family of Vichai Srivaddhanaprabha and all at @LCFC at this incredibly sad time.
",POSITIVE,75.00678300857544
"RT @KalilaAristi: Kalo kamu hanya ingin singgah bersikaplah seperti tamu, Agar aku tak bingung harus menyuguhkan kopi atau hatiSelamat pa…
",POSITIVE,75.18043518066406
"RT @brfootball: Rest in peace, Vichai Srivaddhanaprabha. https://t.co/3GaON5kXfE
",POSITIVE,75.83392262458801
"RT @CNNIndonesia: Golongan keminggris kemungkinan besar tak memahami betapa Soegondo Djojopoespito muda dan kawan-kawan begitu mendambakan…
",POSITIVE,75.91421008110046
"RT @AndreaGuerreroQ: Estamos DE ACUERDO! https://t.co/8a9rAyyIDp
",POSITIVE,75.79905986785889
"RT @baekscolors: #TEMPO_LAYSe dan cuenta que pasaron CASI DOS AÑOS si tener a yixing en EXO? Casi dos años donde nos faltaba una pieza tan…
",POSITIVE,75.80574750900269
"RT @tawajkt: Sandi : Saya masih politikus kemarin sore. Saya narasinya ingin kembali ke ekomoni rakyat yang jadi diskursus utama. Siapa San…
",POSITIVE,79.38923835754395
"Kante to Madrid? Give us Benzema, Vinicius Jr., and James.
",POSITIVE,77.0946741104126
"RT @DewRelease: แอบรู้สึกว่าจริงๆอซน่าจะมีการเตรียมงานเพิ่ม อย่างที่เห็นว่าอี้ชิงเหมือนติดงานวันที่ SM ยืนยันการถ่าย MV แต่สุดท้ายตัวชิ้นงา…
",POSITIVE,75.79905986785889
"RT @KH17ID: Some things never change.✋🏻 #ElClasico https://t.co/bALYr9zaFB
",POSITIVE,75.79905986785889
"RT @Quiroga12_: Disfrutemos a Wilmar Barrios hasta diciembre que si no se va al Tottenham se lo lleva el Real Madrid. Un jugador de la puta…
",POSITIVE,68.9886212348938
"RT @Eurosport_FR: Leicester confirme le décès de son propriétaire Vichai Srivaddhanaprabha et de 4 autres personnes dans le crash de l'héli…
",POSITIVE,69.92002725601196
"RT @elchiringuitotv: 🖐¡DESATADOS!🖐 La AFICIÓN del Barça, MÁS EUFÓRICA que NUNCA tras la 'MANITA' al Madrid. La ENCUESTA de @uri_mora en #Ch…
",POSITIVE,73.00949096679688
"RT @chinaledet: the loml and i will be going on vacations like this. im speaking into existence https://t.co/afesI8qAiz
",POSITIVE,78.45498919487
"RT @ustadtengkuzul: Terimakasih pak Presiden.Alangkah Baiknya Jika Semua Tol Gratis Juga. Kan Negara Tidak Hitung Untung-Rugi.Atau Kalau…
",POSITIVE,75.79905986785889
"RT @MadridistaSby: #DokumentasiPRMI Terima Kasih Buat Teman2 Yang Sudah Ikut Nobar Kali ini.Tetap Semangat &amp; Just Hala Madrid Dan Selam…
",POSITIVE,75.79905986785889
"RT @Sporf: 🔵 Leicestershire police confirm the five people who tragically lost their lives at King Power Stadium:Leicester City Owner:•…
",POSITIVE,76.11337900161743
"RT @CryptoWaterMark: ***XRPCL2018***BREAKING NEWSDue to the unfortunate and horrific circumstances that has shook the sporting world, th…
",POSITIVE,78.68621349334717
"RT @SkySports: As we try to come to terms with this awful news our hearts go out to the family of Vichai Srivaddhanaprabha and everyone con…
",POSITIVE,82.4539303779602
"RT @stywnyudha: mendukung indonesia itu harus sepaket dengan rasa kekecewaan.sama dengan mendekatimu huhuhu
",POSITIVE,75.93386173248291
"RT @spectatorindex: GDP growth, 2018.India: 7.3%China: 6.6%Pakistan: 5.8%Egypt: 5.3%Indonesia: 5.1%Turkey: 3.5%Australia: 3.2%US:…
",POSITIVE,75.79905986785889
"RT @BucketListJrny: Beyond Bali: 34 Stunning Photos of Indonesia's Other Treasures - #bucketlist  https://t.co/6UBQADN9cv
",POSITIVE,75.79596638679504
"RT @FootyHumour: Rest in Peace, Vichai Srivaddhanaprabha. The architect behind one of the greatest ever achievements in sporting history. 💙…
",POSITIVE,79.1773796081543
"RT @piersmorgan: RIP Vichai Srivaddhanaprabha. The miracle man who brought the Premier League to ⁦@LCFC⁩ &amp; was beloved by the club’s fans.…
",POSITIVE,79.99731302261353
"RT @sandiuno: Sebagai anak muda, kita jangan selalu berharap lapangan kerja itu hadir pada kita, tapi jadilah pencipta lapangan kerja itu s…
",POSITIVE,58.27139616012573
"RT @eternallyixing: this is so powerful ugh yixing is so powerful #TEMPO_LAY https://t.co/qbSlAqcxGj
",POSITIVE,74.52710270881653
